"Gene Symbol","MGI Gene Id","Colony Id","Sex","Zygosity","Phenotype","Comment"
"Tead1","MGI:101876","Tead1 EPD0207_2_C09 HOM","both","homozygote","Lethal"
"Klf17","MGI:2181068","MUBV","both","homozygote","Viable"
"Tmem181a","MGI:1924356","JR25846","both","homozygote","Viable"
"Tnfrsf18","MGI:894675","BL4219","both","homozygote","Viable"
"Nxn","MGI:109331","JR26838","both","homozygote","Lethal"
"Cnnm2","MGI:2151054","BL4919","both","homozygote","Lethal"
"Tmem43","MGI:1921372","TMECB","both","homozygote","Viable"
"Dhx33","MGI:2445102","MUFU","both","homozygote","Lethal"
"Chd9","MGI:1924001","MGJD","both","homozygote","Viable"
"Pfdn6","MGI:95908","JR25639","both","homozygote","Subviable"
"Htr1b","MGI:96274","JR18634","both","homozygote","Subviable"
"Spata22","MGI:2685728","BL4167","both","homozygote","Viable"
"Mapkap1","MGI:2444554","Mapkap1 EPD0609_2_F05-B","both","homozygote","Lethal"
"Exoc3l2","MGI:1921713","MEKM","both","homozygote","Viable","Conflicting Data"
"Lss","MGI:1336155","LESSB","both","homozygote","Lethal"
"Epb41l4b","MGI:1859149","EPEBB","both","homozygote","Viable"
"Oard1","MGI:2146818","JR26954","both","homozygote","Viable"
"Elf3","MGI:1101781","BL3508","both","homozygote","Subviable"
"Cfb","MGI:105975","JR21512","both","homozygote","Viable"
"Bex6","MGI:3588247","JR27550","both","homozygote","Viable"
"Trim29","MGI:1919419","MEJT","both","homozygote","Viable"
"A730017C20Rik","MGI:2442934","MUFO","both","homozygote","Viable"
"Cfap61","MGI:1926024","MGMN","both","homozygote","Viable"
"Mrm1","MGI:2443470","MFRT","both","homozygote","Subviable"
"Slc25a21","MGI:2445059","MSLD","both","homozygote","Viable"
"Kng2","MGI:3027157","MCYF","both","homozygote","Viable"
"Mgst3","MGI:1913697","MBHU","both","homozygote","Viable"
"Ctr9","MGI:109345","MUAZ","both","homozygote","Lethal"
"Dbn1","MGI:1931838","MUCL","both","homozygote","Subviable","Conflicting Data"
"Ralb","MGI:1927244","MDTQ","both","homozygote","Viable"
"Tctex1d2","MGI:1913311","MFYD","both","homozygote","Viable"
"Ypel4","MGI:3605071","MERY","both","homozygote","Viable"
"Usmg5","MGI:1891435","H-USMG5-C06-TM1B","both","homozygote","Viable"
"Nubpl","MGI:1924076","MUBJ","both","homozygote","Lethal"
"Espnl","MGI:2685402","JR24660","both","homozygote","Viable"
"Ptpn5","MGI:97807","JR26501","both","homozygote","Viable"
"Smo","MGI:108075","SMOPB","both","homozygote","Lethal"
"Gyg","MGI:1351614","GYGGB","both","homozygote","Lethal"
"Eml2","MGI:1919455","EMLTB","both","homozygote","Viable"
"Ccdc94","MGI:1920136","CCDDB","both","homozygote","Lethal"
"Fcrl6","MGI:3618339","H-FCRL6-D02-TM1B","both","homozygote","Viable"
"Ctsk","MGI:107823","TCPM0615Cre","both","homozygote","Viable"
"Lifr","MGI:96788","H-LIFR-B09-TM1B","both","homozygote","Lethal"
"Cttn","MGI:99695","H-Cttn-D11-TM1B","both","homozygote","Viable"
"Cldn1","MGI:1276109","TCPA0727Cre","both","homozygote","Lethal"
"Cnbp","MGI:88431","JR22337","both","homozygote","Lethal"
"Zgpat","MGI:2449939","TCPM0650Cre","both","homozygote","Viable"
"Egr1","MGI:95295","TCPA0686Cre","both","homozygote","Subviable"
"Slu7","MGI:2385598","MFMP","both","homozygote","Lethal"
"Myo9a","MGI:107735","PMAK","both","homozygote","Viable"
"Isg20","MGI:1928895","MFFD","both","homozygote","Viable"
"Cep164","MGI:2384878","H-CEP164-A03-TM1B","both","homozygote","Lethal"
"Spice1","MGI:1196252","H-SPICE1-B10-TM1B","both","homozygote","Viable"
"Il12rb1","MGI:104579","LLRBB","both","homozygote","Viable"
"Palb2","MGI:3040695","JR22095","both","homozygote","Lethal"
"Dpy30","MGI:1913560","MFKN","both","homozygote","Lethal"
"Lepr","MGI:104993","H-LEPR-G08-TM1B","both","homozygote","Viable"
"Dnal1","MGI:1921462","BL5602_TCP","both","homozygote","Lethal"
"Col24a1","MGI:1918605","MUFB","both","homozygote","Viable"
"Ctdspl2","MGI:1196405","Ctdspl2 EPD0694_3_B05 HOM","both","homozygote","Subviable"
"Sirt4","MGI:1922637","H-SIRT4-E08-TM1B","both","homozygote","Viable"
"Ralgapb","MGI:2444531","MEAV","both","homozygote","Lethal"
"Apool","MGI:1915367","MECV","both","homozygote","Viable"
"Fadd","MGI:109324","UCD-EPD0317_1_C03-1-1","both","homozygote","Lethal"
"Rhbdl1","MGI:2384891","BL2779","both","homozygote","Subviable"
"Pold3","MGI:1915217","MUHD","both","homozygote","Lethal"
"Rnf13","MGI:1346341","JR26488","both","homozygote","Viable"
"Adsl","MGI:103202","ADSBB","both","homozygote","Lethal"
"Col9a2","MGI:88466","H-COL9A2-F03-TM1B","both","homozygote","Viable"
"Clstn1","MGI:1929895","H-CLSTN1-G03-TM1B","both","homozygote","Viable"
"Rps19bp1","MGI:1913788","RPSEB","both","homozygote","Lethal"
"Atp5b","MGI:107801","TCPA0521Cre","both","homozygote","Lethal"
"Cldn19","MGI:3033992","JR23666","both","homozygote","Viable"
"Fgf9","MGI:104723","JR24326","both","homozygote","Lethal"
"Myrfl","MGI:2685085","MDXJ","both","homozygote","Viable"
"Dynlrb2","MGI:1922715","MFYF","both","homozygote","Subviable"
"Scg2","MGI:103033","JR26067","both","homozygote","Viable"
"Fbxl16","MGI:2448488","Fbxl16 <EPD0380_3_F03>-1","both","homozygote","Subviable"
"Lrch1","MGI:2443390","JR25847","both","homozygote","Viable"
"Mllt3","MGI:1917372","H-Mllt3-B06-TM1B","both","homozygote","Lethal"
"Jam3","MGI:1933825","JR22093","both","homozygote","Subviable"
"Chd1","MGI:88393","TCPA0039Cre","both","homozygote","Lethal"
"Zfp961","MGI:3583954","JR24057","both","homozygote","Viable"
"Ptgr1","MGI:1914353","Ptgr1 <EPD0045_3_G02>-1","both","homozygote","Viable"
"Sfxn4","MGI:2137680","JR26920","both","homozygote","Viable"
"Selk","MGI:1931466","MEEH","both","homozygote","Viable"
"Lgals3","MGI:96778","H-LGALS3-A09-TM1B","both","homozygote","Viable"
"Pdss2","MGI:1918615","H-PDSS2-A08_TM1B","both","homozygote","Lethal"
"Fam134c","MGI:1915248","H-Fam134c-B03-TM1B","both","homozygote","Viable"
"Spast","MGI:1858896","TCPA0545Cre","both","homozygote","Viable"
"Dhrs2","MGI:1918662","MEZX","both","homozygote","Viable"
"Kcnh4","MGI:2156184","MUFM","both","homozygote","Viable"
"C1qb","MGI:88224","JR22013","both","homozygote","Viable"
"Rnaseh2c","MGI:1915459","MDUP","both","homozygote","Lethal"
"Plpp3","MGI:1915166","H-PPAP2b-D11-TM1B","both","homozygote","Lethal"
"Jam2","MGI:1933820","JR24055","both","homozygote","Viable"
"Sipa1l1","MGI:2443679","JR25641","both","homozygote","Viable"
"Nphp1","MGI:1858233","BL3586","both","homozygote","Viable"
"C1qtnf5","MGI:2385958","JR18562","both","homozygote","Viable"
"Lrrc15","MGI:1921738","JR23021","both","homozygote","Viable"
"Zfpl1","MGI:1891017","ZFFPB","both","homozygote","Viable"
"Ccdc39","MGI:1289263","TCPA0745Cre","both","homozygote","Subviable"
"Arl9","MGI:1915496","BL4765","both","homozygote","Viable"
"Gpr119","MGI:2668412","ET8209","both","homozygote","Viable"
"Pde8a","MGI:1277116","H-PDE8A-B11-TM1B","both","homozygote","Viable"
"Elof1","MGI:1913376","JR25191","both","homozygote","Lethal"
"Afap1l2","MGI:2147658","BL3140","both","homozygote","Viable"
"Tmem151b","MGI:2685169","JR23060","both","homozygote","Viable"
"Aspm","MGI:1334448","MDVB","both","homozygote","Viable"
"Nadk2","MGI:1915896","PMBN","both","homozygote","Lethal"
"Arrb1","MGI:99473","JR22420","both","homozygote","Viable"
"Spo11","MGI:1349669","SPOLB","both","homozygote","Viable"
"Car7","MGI:103100","JR23283","both","homozygote","Viable"
"Rrp8","MGI:1914251","JR25640","both","homozygote","Subviable"
"Spopl","MGI:1924107","MEAL","both","homozygote","Viable"
"3300002A11Rik","MGI:1919073","MFBX","both","homozygote","Viable"
"Memo1","MGI:1924140","Memo1 EPD0785_3_A06 HOM","both","homozygote","Lethal"
"Tas2r131","MGI:2681280","TASRB","both","homozygote","Viable"
"Dicer1","MGI:2177178","H-DICER1-H11-TM1B","both","homozygote","Lethal"
"Msmb","MGI:97166","MSMDB","both","homozygote","Viable"
"Psg16","MGI:1347249","PSGQB","both","homozygote","Viable"
"Snx27","MGI:1923992","ET4513","both","homozygote","Subviable"
"Nudt19","MGI:94203","ET8254","both","homozygote","Viable"
"Glg1","MGI:104967","MDJF","both","homozygote","Subviable"
"Dnaaf2","MGI:1923566","JR24570","both","homozygote","Lethal"
"Nemf","MGI:1918305","JR18697","both","homozygote","Lethal"
"Marveld2","MGI:2446166","H-MARVELD2-G11-TM1B","both","homozygote","Viable"
"9130011E15Rik","MGI:1918867","MFTJ","both","homozygote","Lethal"
"Adcyap1r1","MGI:108449","RIKEN-Adcyap1r1-B07_","both","homozygote","Subviable"
"Oxtr","MGI:109147","RIKEN-13082A-C7","both","homozygote","Viable"
"Klhl30","MGI:1918038","MGYM","both","homozygote","Viable"
"Unc119","MGI:1328357","BL3658","both","homozygote","Viable"
"Zfp14","MGI:99160","JR26486","both","homozygote","Viable"
"Slc39a5","MGI:1919336","BL1656","both","homozygote","Viable"
"Slc2a2","MGI:1095438","RIKEN-Slc2a2-B08_","both","homozygote","Lethal"
"Rilpl2","MGI:1933112","JR21750","both","homozygote","Viable"
"Ppp4r1","MGI:1917601","RIKEN-Ppp4r1-D05_","both","homozygote","Viable"
"Ppp1r9b","MGI:2387581","JR18609","both","homozygote","Viable"
"Ninj2","MGI:1352751","MEQF","both","homozygote","Viable"
"Arrb2","MGI:99474","JR18608","both","homozygote","Viable"
"Med22","MGI:98446","MFHW","both","homozygote","Lethal"
"Epb41l4a","MGI:103007","PH21753","both","homozygote","Viable"
"Slc25a3","MGI:1353498","BL2350","both","homozygote","Lethal"
"Krit1","MGI:1930618","BL4124","both","homozygote","Lethal"
"Ube2j1","MGI:1926245","RIKEN-N02070P1_C_236W_B6","both","homozygote","Viable"
"Sox18","MGI:103559","JR23020","both","homozygote","Viable"
"Cbx2","MGI:88289","H-Cbx2-F12-TM1B","both","homozygote","Lethal"
"Mapk10","MGI:1346863","MDMP","both","homozygote","Viable"
"Defb14","MGI:2675345","MUFD","both","homozygote","Viable"
"Bbs10","MGI:1919019","JR24037","both","homozygote","Lethal"
"Card9","MGI:2685628","MFVJ","both","homozygote","Viable"
"Gpr50","MGI:1333877","BL1376","both","homozygote","Viable"
"Tlr4","MGI:96824","BL5325","both","homozygote","Viable"
"Fancl","MGI:1914280","HEPD0723_6_F11-1","both","homozygote","Viable"
"Rundc1","MGI:2144506","MUAV","both","homozygote","Subviable","Conflicting Data"
"Ezh1","MGI:1097695","Ezh1_EPD0188_1_E12-1","both","homozygote","Viable"
"Jazf1","MGI:2141450","ET8676","both","homozygote","Viable"
"Atp13a2","MGI:1922022","RIKEN-Atp13a2-F08_","both","homozygote","Viable"
"Ncoa1","MGI:1276523","BL5250","both","homozygote","Viable"
"Galp","MGI:2663979","RIKEN-Galp-E05_","both","homozygote","Viable"
"Fstl3","MGI:1890391","ET9154","both","homozygote","Viable"
"Slfn1","MGI:1313259","BL3630","both","homozygote","Viable"
"Rab36","MGI:1924127","JR23664","both","homozygote","Viable"
"Cdca5","MGI:1915099","JR25275","both","homozygote","Lethal"
"Col18a1","MGI:88451","JR18604","both","homozygote","Viable"
"Mid1ip1","MGI:1915291","BL2378","both","homozygote","Viable"
"Blvrb","MGI:2385271","Blvrb_EPD0411_2_A01-1","both","homozygote","Viable"
"Gimap6","MGI:1918876","JR24028","both","homozygote","Viable"
"Masp1","MGI:88492","JR24759","both","homozygote","Viable"
"Tmem63a","MGI:2384789","Tmem63a_AF1-1","both","homozygote","Viable"
"Kdm5d","MGI:99780","Kdm5d_cas9_del16","both","homozygote","Viable"
"Xpnpep1","MGI:2180003","MFHU","both","homozygote","Subviable"
"Ccdc69","MGI:1196234","MUGL","both","homozygote","Viable"
"Otud6a","MGI:3644685","Otud6a_11202B-B9-1","both","homozygote","Viable"
"Thra","MGI:98742","JR25848","both","homozygote","Subviable"
"Ccdc88c","MGI:1915589","BL3877","both","homozygote","Viable"
"Cutal","MGI:1925246","MFBV","both","homozygote","Viable"
"Wisp2","MGI:1328326","ET7963","both","homozygote","Viable"
"Fgfr1op","MGI:1922546","Monterotondo-HEPD0550_7_C03-1-1","both","homozygote","Lethal"
"Slc9a3r2","MGI:1890662","MGLT","both","homozygote","Viable"
"Ikzf3","MGI:1342542","RIKEN-Ikzf3-CB3_","both","homozygote","Viable"
"Medag","MGI:1917967","MUDW","both","homozygote","Viable"
"Dph2","MGI:1914978","MDKG","both","homozygote","Lethal"
"Rpia","MGI:103254","MGQP","both","homozygote","Lethal"
"Wnt10a","MGI:108071","BL2529","both","homozygote","Viable"
"2700097O09Rik","MGI:1919908","ET8306","both","homozygote","Viable"
"Cgn","MGI:1927237","JR24092","both","homozygote","Lethal"
"Dcaf11","MGI:90168","MGEU","both","homozygote","Viable"
"Pias2","MGI:1096566","MEVX","both","homozygote","Viable"
"Dlg5","MGI:1918478","BL5237","both","homozygote","Lethal"
"Whamm","MGI:2142282","JR27472","both","homozygote","Viable"
"Rln3","MGI:2158015","RIKEN-DEPD00503_4_A06","both","homozygote","Viable"
"Crlf3","MGI:1860086","MLFC","both","homozygote","Viable"
"Penk","MGI:104629","RIKEN-Penk-G01_","both","homozygote","Viable"
"Prdm4","MGI:1920093","H-PRDM4-B10-TM1B","both","homozygote","Viable"
"Nek11","MGI:2442276","JR25580","both","homozygote","Viable"
"Tspo","MGI:88222","HMGU-EPD0803_2_H02-2-1","both","homozygote","Viable"
"Trip13","MGI:1916966","JR18553","both","homozygote","Viable"
"Cs","MGI:88529","HMGU-EPD0681_3_E02-2-1","both","homozygote","Lethal"
"Gkn1","MGI:1913533","ET9353","both","homozygote","Viable"
"Evi2b","MGI:1890682","TCPM0817Cre","both","homozygote","Viable"
"Cpsf3","MGI:1859328","MUAO","both","homozygote","Subviable","Conflicting Data"
"Usp2","MGI:1858178","H-USP2-A07-TM1B","both","homozygote","Viable"
"Rrad","MGI:1930943","JR23419","both","homozygote","Viable"
"Slc20a2","MGI:97851","GSF-EPD0243_1_C06-1-1","both","homozygote","Subviable","Conflicting Data"
"Irak2","MGI:2429603","H-IRAK2-A08-TM1B","both","homozygote","Viable"
"Coq2","MGI:1919133","H-COQ2-F02-TM1B","both","homozygote","Lethal"
"Cyp27b1","MGI:1098274","TCPA0642Cre","both","homozygote","Viable"
"Kcnv2","MGI:2670981","MDYN","both","homozygote","Viable"
"Psph","MGI:97788","MGJF","both","homozygote","Lethal"
"Wnt10b","MGI:108061","BL3278","both","homozygote","Viable"
"Hibadh","MGI:1889802","MUDR","both","homozygote","Viable"
"Zdhhc24","MGI:1917855","H-Zdhhc24-C08-TM1B","both","homozygote","Viable"
"Apln","MGI:1353624","RIKEN-Apln-E07_","both","homozygote","Viable"
"Atp5g2","MGI:1915192","H4351-HEPD0781_2_B02-1","both","homozygote","Subviable"
"Gpr84","MGI:1934129","TCPA0502Cre","both","homozygote","Viable"
"Aim1","MGI:109544","TCPM0584Cre","both","homozygote","Lethal"
"Col4a3","MGI:104688","H-COL4A3-B07-TM1B","both","homozygote","Viable"
"Atg16l2","MGI:1920933","MEVT","both","homozygote","Viable"
"Dapk2","MGI:1341297","PMAQ","both","homozygote","Viable"
"Arhgef1","MGI:1353510","MGPC","both","homozygote","Subviable"
"Dok7","MGI:3584043","BL4588","both","homozygote","Lethal"
"Pgs1","MGI:1921701","HMGU-HEPD0612_1_H03-1-1","both","homozygote","Lethal"
"D930020B18Rik","MGI:2442001","BL5243","both","homozygote","Viable"
"Cant1","MGI:1923275","H4636-HEPD0624_1_E03-1","both","homozygote","Subviable"
"Dsc2","MGI:103221","MDZL","both","homozygote","Viable"
"Rab24","MGI:105065","JR22389","both","homozygote","Viable"
"Mxra7","MGI:1914872","H-Mxra7-G06-TM1B","both","homozygote","Viable"
"Lypd3","MGI:1919684","BL3368","both","homozygote","Subviable"
"Ptpmt1","MGI:1913711","UCD-13748A-B6-2-1","both","homozygote","Lethal"
"Plac9a","MGI:2663998","H-PLAC9A-A09-TM1B","both","homozygote","Viable"
"Prss40","MGI:1270857","JR26832","both","homozygote","Viable"
"Gm13547","MGI:3650473","MDHP","both","homozygote","Viable"
"Irak1","MGI:107420","PMBE","both","homozygote","Viable"
"Usp5","MGI:1347343","MGJB","both","homozygote","Lethal"
"Mettl20","MGI:2443575","BL1856","both","homozygote","Viable"
"Chmp6","MGI:3583942","MUHR","both","homozygote","Lethal"
"Ddx42","MGI:1919297","PMAE","both","homozygote","Lethal"
"Ldhb","MGI:96763","MUGM","both","homozygote","Viable"
"Col6a2","MGI:88460","BL2238","both","homozygote","Viable"
"Arhgef38","MGI:1924919","MEWJ","both","homozygote","Viable"
"Atn1","MGI:104725","H-ATN1-F08-TM1B","both","homozygote","Viable"
"Ap4e1","MGI:1336993","MYFZ-4-1","both","homozygote","Viable"
"Eomes","MGI:1201683","H-EOMES-G05-TM1B","both","homozygote","Lethal"
"Capn12","MGI:1891369","H4637-HEPD0693_1_D08-1","both","homozygote","Viable"
"Lpar6","MGI:1914418","JR22094","both","homozygote","Viable"
"Sapcd1","MGI:2388100","JR26721","both","homozygote","Viable"
"Adamts18","MGI:2442600","BL3122","both","homozygote","Viable"
"Areg","MGI:88068","H-AREG-A08-TM1B","both","homozygote","Viable"
"Trp53bp2","MGI:2138319","H-TRP53BP2-A12-TM1B","both","homozygote","Lethal"
"Twist2","MGI:104685","BL3655","both","homozygote","Subviable"
"Fbxo41","MGI:1261912","BL3487","both","homozygote","Viable"
"Cyfip2","MGI:1924134","MEPG","both","homozygote","Lethal"
"Supt5","MGI:1202400","MFJT","both","homozygote","Lethal"
"Usp21","MGI:1353665","MECN","both","homozygote","Viable"
"Fgfr1","MGI:95522","BL4091","both","homozygote","Lethal"
"Bnip2","MGI:109327","MUEN","both","homozygote","Viable"
"Scrib","MGI:2145950","TCPA0598Cre","both","homozygote","Lethal"
"Chmp4c","MGI:1913621","H-CHMP4C-B10-TM1B","both","homozygote","Viable"
"Itgae","MGI:1298377","H-ITGAE-G08-TM1B","both","homozygote","Viable"
"Fndc7","MGI:2443535","BL5013","both","homozygote","Viable"
"Arhgap17","MGI:1917747","PMAP","both","homozygote","Viable"
"Prodh","MGI:97770","BL2396","both","homozygote","Viable"
"Ptpru","MGI:1321151","JR26291","both","homozygote","Viable"
"Tfec","MGI:1333760","BL3311","both","homozygote","Viable"
"Aktip","MGI:3693832","TCPM0215Cre","both","homozygote","Viable"
"Fam161a","MGI:1921123","JR18705","both","homozygote","Viable"
"Fam96a","MGI:1915500","MDLT","both","homozygote","Viable"
"Plekha8","MGI:2681164","ET8294","both","homozygote","Viable"
"Slc13a3","MGI:2149635","BL2456","both","homozygote","Viable"
"D630023F18Rik","MGI:2138198","MUDD","both","homozygote","Subviable"
"Rnd3","MGI:1921444","H-RND3-G10-TM1B","both","homozygote","Viable"
"Art4","MGI:1202710","MFCP","both","homozygote","Viable"
"Klhdc2","MGI:1916804","H-KLHDC2-G08-TM1B","both","homozygote","Lethal"
"Eif2b4","MGI:95300","BL3079","both","homozygote","Lethal"
"Rab35","MGI:1924657","HMGU-HEPD0537_1_F06-1-1","both","homozygote","Lethal"
"Parp11","MGI:2141505","BL1437","both","homozygote","Viable"
"Rhbdl3","MGI:2179276","H-Rhbdl3-C11-TM1B","both","homozygote","Subviable"
"Adra2a","MGI:87934","BL4870","both","homozygote","Viable"
"Fads1","MGI:1923517","BL3530","both","homozygote","Viable"
"Prkab1","MGI:1336167","HMGU-EPD0033_3_C09-1","both","homozygote","Subviable","Conflicting Data"
"Fdx1","MGI:103224","H4776-EPD0532_5_D01-1","both","homozygote","Lethal"
"Bzw2","MGI:1914162","JR18653","both","homozygote","Viable"
"Nme6","MGI:1861676","JR25177","both","homozygote","Lethal"
"Ccl9","MGI:104533","BL1469","both","homozygote","Viable"
"Gdf10","MGI:95684","BL3228","both","homozygote","Viable"
"Slc25a20","MGI:1928738","MERS","both","homozygote","Lethal"
"Sst","MGI:98326","RIKEN-Sst-F04_","both","homozygote","Viable"
"Depdc5","MGI:2141101","H-DEPDC5_G10-TM1B","both","homozygote","Lethal"
"Ecscr","MGI:1915795","BL4133","both","homozygote","Viable"
"Poln","MGI:2675617","H-Poln-C08-TM1B","both","homozygote","Viable"
"Gm13119","MGI:3651680","MUGU","both","homozygote","Viable"
"Adpgk","MGI:1919391","MFTB","both","homozygote","Viable"
"Lars","MGI:1913808","MUGR","both","homozygote","Lethal"
"Unc119b","MGI:2147162","BL3750","both","homozygote","Viable"
"Pkn1","MGI:108022","H-PKN1-D06-TM1B","both","homozygote","Viable"
"Pla2g2d","MGI:1341796","JR26436","both","homozygote","Viable"
"Klkb1","MGI:102849","GSF-EPD0560_5_B04-2-2","both","homozygote","Viable"
"Mcrs1","MGI:1858420","JR25386","both","homozygote","Lethal"
"Orc1","MGI:1328337","MGNP","both","homozygote","Lethal"
"Rab39","MGI:2442855","JR23801","both","homozygote","Viable"
"Dis3","MGI:1919912","HMGU-HEPD0659_5_E08-1-1","both","homozygote","Lethal"
"Cntf","MGI:88439","TCPA0798Cre","both","homozygote","Viable"
"Pkd1l2","MGI:2664668","H-Pkd1l2-A09-TM1B","both","homozygote","Viable"
"Slc52a2","MGI:1289288","UCD-13532A-D11-1-1","both","homozygote","Lethal"
"Gm13125","MGI:3712553","MUDJ","both","homozygote","Viable"
"Ifnk","MGI:2683287","JR26171","both","homozygote","Viable"
"Fndc4","MGI:1917195","JR26510","both","homozygote","Viable"
"Akip1","MGI:3041226","JR25117","both","homozygote","Viable"
"P3h3","MGI:1315208","BL1321","both","homozygote","Viable"
"Ccdc160","MGI:3588225","MEDS","both","homozygote","Viable"
"P2rx7","MGI:1339957","GSF-EPD0369_6_A06-1-1","both","homozygote","Viable"
"Dnajc27","MGI:2443036","HMGU-HEPD0704_4_D06-1-1","both","homozygote","Viable"
"Celf4","MGI:1932407","MGBQ","both","homozygote","Lethal"
"Hoxc12","MGI:96194","JR26545","both","homozygote","Viable"
"Gucy2c","MGI:106903","RIKEN-Gucy2c-C04_","both","homozygote","Viable"
"Dennd2d","MGI:2181193","JR25514","both","homozygote","Subviable"
"Olfml2b","MGI:2443310","JR27477","both","homozygote","Viable"
"Lrrc2","MGI:1921499","TCPA0158Cre","both","homozygote","Viable"
"Taar2","MGI:2685071","BL2358","both","homozygote","Viable"
"Prune","MGI:1925152","BL4485","both","homozygote","Lethal"
"Dip2a","MGI:2385920","MUBY","both","homozygote","Viable"
"Zcchc14","MGI:2159407","MERR","both","homozygote","Viable"
"Dnajc16","MGI:2442146","JR18633","both","homozygote","Subviable"
"Zfp40","MGI:99185","JR27382","both","homozygote","Viable"
"Zfp536","MGI:1926102","JR24232","both","homozygote","Lethal"
"G3bp2","MGI:2442040","MDWN","both","homozygote","Lethal"
"Prkg1","MGI:108174","H-PRKG1-B04-TM1B","both","homozygote","Subviable"
"Ssbp2","MGI:1914220","TCPM0603Cre","both","homozygote","Viable"
"Adck5","MGI:2679274","JR25175","both","homozygote","Viable"
"Ifnlr1","MGI:2429859","MGKC","both","homozygote","Viable"
"Ccdc134","MGI:1923707","MERW","both","homozygote","Subviable"
"Odf3l2","MGI:2686003","BL3073","both","homozygote","Viable"
"Tango6","MGI:2142786","H-TANGO6-D06-TM1B","both","homozygote","Lethal"
"Lta4h","MGI:96836","H-Lta4H-B01-TM1B","both","homozygote","Viable"
"Spock2","MGI:1891351","BL2424","both","homozygote","Viable"
"Zbtb24","MGI:3039618","H4345-HEPD0652_2_E10-1","both","homozygote","Lethal"
"Fpr1","MGI:107443","BL3425","both","homozygote","Viable"
"Furin","MGI:97513","H-Furin-A12-TM1B","both","homozygote","Lethal"
"Clmn","MGI:2136957","TCPM0541Cre","both","homozygote","Viable"
"Rsph9","MGI:1922814","UCD-15851A-C9-2-1","both","homozygote","Subviable"
"Cotl1","MGI:1919292","H4640-HEPD0672_2_B07-1","both","homozygote","Viable"
"Tst","MGI:98852","ET8409","both","homozygote","Viable"
"Rab34","MGI:104606","JR24188","both","homozygote","Lethal"
"Itga8","MGI:109442","JR23813","both","homozygote","Subviable"
"Nme2","MGI:97356","BL4546","both","homozygote","Viable"
"Spg20","MGI:2139806","Monterotondo-HEPD0548_1_H08-1-1","both","homozygote","Viable"
"Elovl6","MGI:2156528","H-ELOVL6-F04-TM1B","both","homozygote","Subviable"
"Lor","MGI:96816","BL4188","both","homozygote","Subviable"
"Cap2","MGI:1914502","GSF-EPD0155_4_D08-1-1","both","homozygote","Subviable"
"Usp12","MGI:1270128","GSF-HEPD0538_7_A07-1-2","both","homozygote","Viable"
"Mturn","MGI:1915485","BL1996","both","homozygote","Viable"
"Dcaf10","MGI:2140179","JR24117","both","homozygote","Viable"
"Folh1","MGI:1858193","JR26851","both","homozygote","Viable"
"Yars","MGI:2147627","TCPA0141Cre","both","homozygote","Lethal"
"Rbm4b","MGI:1913954","JR25587","both","homozygote","Viable"
"Slc15a3","MGI:1929691","H-SLC15A3-A03-TM1B","both","homozygote","Viable"
"Rilp","MGI:2144271","BL2302","both","homozygote","Viable"
"Plbd1","MGI:1914107","MBMY","both","homozygote","Viable"
"Ddx55","MGI:1915098","METX","both","homozygote","Lethal"
"Pparg","MGI:97747","H-PPARG-A02_TM1B","both","homozygote","Lethal"
"Cib2","MGI:1929293","H-CIB2-D04-TM1B","both","homozygote","Viable"
"Satb2","MGI:2679336","UCD-EPD0098_3_H05-2-1","both","homozygote","Subviable"
"Vps13c","MGI:2444207","H4338-HEPD0570_6_G06-1","both","homozygote","Viable"
"Cenpl","MGI:1917704","PMBQ","both","homozygote","Lethal"
"Lpo","MGI:1923363","GSF-EPD0215_3_D03-1-1","both","homozygote","Viable"
"Xxylt1","MGI:2146443","MFVL","both","homozygote","Viable"
"Zmiz2","MGI:106374","JR18593","both","homozygote","Lethal"
"Gipc3","MGI:2387006","JR18643","both","homozygote","Viable"
"Zfp658","MGI:2652821","PMAT","both","homozygote","Viable"
"Chst11","MGI:1927166","MFZV","both","homozygote","Lethal"
"Dcx","MGI:1277171","MDKH","both","homozygote","Viable"
"Rora","MGI:104661","HMGU-EPD0157_5_B01-1-1","both","homozygote","Subviable"
"Rbp4","MGI:97879","BL2455","both","homozygote","Viable"
"Mmp16","MGI:1276107","H-MMP16-A10-TM1B","both","homozygote","Viable"
"Chn1","MGI:1915674","JR26956","both","homozygote","Subviable","Conflicting Data"
"1110037F02Rik","MGI:1913435","MEYX","both","homozygote","Lethal"
"Efna5","MGI:107444","HMGU-EPD0445_2_D06-1-1","both","homozygote","Viable"
"Sdc2","MGI:1349165","HMGU-EPD0107_2_G11-1-1","both","homozygote","Viable"
"Sdhb","MGI:1914930","H4339-HEPD0746_5_A12-1","both","homozygote","Lethal"
"Gng13","MGI:1925616","UCD-13525B-A10-1-1","both","homozygote","Subviable"
"4930402H24Rik","MGI:1923029","TCPA0563Cre","both","homozygote","Viable"
"Slc2a5","MGI:1928369","H4346-EPD0636_4_E02-1","both","homozygote","Viable"
"Prkab1","MGI:1336167","JR27203","both","homozygote","Viable","Conflicting Data"
"Enox1","MGI:2444896","JR26437","both","homozygote","Viable"
"Ttll6","MGI:2683461","JR25517","both","homozygote","Viable"
"Doxl2","MGI:3618290","BL4702","both","homozygote","Viable"
"Prr15l","MGI:2387599","BL1367","both","homozygote","Viable"
